rank,run-dir,plan-id,bbar,hbar,done,return-cost,predicted-q,physical-q,residual-q,error
0,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-305_20260614T212202,mpc-738-7-lambda-0.547,0.5470837464228594,0.2808857370599757,True,14.972502708435059,54.28804016113281,19.173797607421875,35.11424255371094,39.31553649902344
1,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-467_20260614T025519,mpc-1627-19-lambda-0.017,0.016512416693307583,0.1048154174511246,False,43.411834716796875,54.949092864990234,3.5547738075256348,51.394317626953125,11.53725814819336
2,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-108_20260614T020648,mpc-420-4-lambda-0.675,0.6752647434778921,0.24846216297143428,True,15.261706352233887,56.73133087158203,20.562959671020508,36.168373107910156,41.46962356567383
3,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-453_20260614T025300,mpc-1606-17-lambda-0.597,0.5970544702563636,0.29953394679566725,True,19.274974822998047,57.51972961425781,23.543537139892578,33.976192474365234,38.244754791259766
4,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-488_20260614T025820,mpc-369-5-lambda-0.472,0.47184261134886013,0.30331682846067914,True,17.411645889282227,57.92950439453125,19.876699447631836,38.05280303955078,40.517860412597656
5,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-75_20260614T205118,mpc-146-1-lambda-0.129,0.12856135230115837,0.3350574696465026,True,13.051362037658691,57.95974349975586,10.896766662597656,47.0629768371582,44.908382415771484
6,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-53_20260613T234112,mpc-1183-14-lambda-0.74,0.7402000973903425,0.32852846668445324,True,21.587234497070312,58.21836471557617,29.005125045776367,29.213239669799805,36.63113021850586
7,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-66_20260614T020112,mpc-0-0-lambda-0.138,0.13764025312014436,0.44789135796734064,False,122.04662322998047,60.33463668823242,15.999222755432129,44.33541488647461,-61.71198654174805
8,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-184_20260614T210609,mpc-1178-13-lambda-0.27,0.2700885760282798,0.26947256056331087,True,11.53707218170166,61.08538055419922,11.962084770202637,49.123294830322266,49.548309326171875
9,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-335_20260614T212559,mpc-468-4-lambda-0.452,0.45206127255095213,0.3680158050838843,True,23.599227905273438,61.62411880493164,25.71253204345703,35.91158676147461,38.0248908996582
10,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-351_20260614T212809,mpc-1139-13-lambda-0.331,0.3311106295407226,0.40555157533173786,True,21.697826385498047,61.955204010009766,22.918895721435547,39.03630828857422,40.25737762451172
11,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-271_20260614T022745,mpc-2062-17-lambda-0.213,0.2133203531265449,0.42481210430037386,True,19.56281280517578,62.006072998046875,18.428979873657227,43.57709503173828,42.443260192871094
12,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-98_20260614T020519,mpc-1147-10-lambda-0.518,0.5178030072263631,0.37604181503564504,True,23.486101150512695,62.104820251464844,27.42664337158203,34.67817687988281,38.61872100830078
13,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-222_20260614T022125,mpc-2143-19-lambda-0.382,0.38197460570349684,0.35866510574864735,True,19.161029815673828,62.186439514160156,20.945327758789062,41.241111755371094,43.02540969848633
14,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-481_20260614T025716,mpc-2241-18-lambda-0.16,0.16039918697330874,0.3338226490704398,True,14.333224296569824,62.70621871948242,12.323016166687012,50.383201599121094,48.37299346923828
15,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-378_20260614T213220,mpc-1427-15-lambda-0.036,0.03629530325408564,0.6227154090529088,True,22.210168838500977,62.715309143066406,15.92553424835205,46.78977584838867,40.50514221191406
16,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-121_20260614T020847,mpc-113-2-lambda-0.075,0.07543098834252322,0.08490063925774394,False,53.56655502319336,62.779502868652344,3.2775959968566895,59.50190734863281,9.212947845458984
17,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-458_20260614T025355,mpc-1679-13-lambda-0.82,0.8202367103294894,0.3110588310478927,True,22.97458839416504,62.783447265625,31.007354736328125,31.776092529296875,39.808860778808594
18,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-365_20260614T024001,mpc-811-9-lambda-0.592,0.5918991586953622,0.2225393266550558,False,97.94812774658203,62.78706741333008,16.836952209472656,45.95011520385742,-35.16106033325195
19,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-122_20260614T205732,mpc-2575-28-lambda-0.016,0.01582504021708865,0.1373340982152048,True,5.367228984832764,63.11753845214844,4.0983428955078125,59.019195556640625,57.750308990478516
20,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-220_20260614T022118,mpc-476-6-lambda-0.079,0.07904578008348759,0.09043756771125436,True,4.298386096954346,63.516902923583984,3.4141697883605957,60.10273361206055,59.2185173034668
21,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-517_20260614T030227,mpc-371-3-lambda-0.211,0.2108243254623666,0.28466363339066114,True,11.911503791809082,63.959014892578125,11.679795265197754,52.27922058105469,52.04751205444336
22,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-53_20260613T234112,mpc-1150-13-lambda-0.143,0.1434535385146788,0.16340363466883615,False,28.03194808959961,64.03358459472656,5.3627777099609375,58.670806884765625,36.00163650512695
23,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-286_20260614T022956,mpc-379-4-lambda-0.041,0.04095569605534019,0.014671309846596037,False,34.414485931396484,64.6561050415039,2.598635196685791,62.05746841430664,30.241619110107422
24,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-394_20260614T213444,mpc-727-5-lambda-0.377,0.37669845119886625,0.43120657255679923,True,24.737401962280273,64.77310180664062,25.860509872436523,38.91259002685547,40.03569793701172
25,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-93_20260614T205338,mpc-1183-14-lambda-0.143,0.14295634074447014,0.5043805465974263,True,21.005706787109375,65.15502166748047,18.215347290039062,46.939674377441406,44.149314880371094
26,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-140_20260614T021100,mpc-1763-22-lambda-0.803,0.8027200886689363,0.36824196282424576,True,27.551990509033203,65.5545883178711,36.53349685668945,29.02109146118164,38.00259780883789
27,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-47_20260614T015842,mpc-164-2-lambda-0.055,0.05470255128658589,0.6083537918132524,True,21.349435806274414,65.58407592773438,16.185619354248047,49.39845657348633,44.234642028808594
28,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-292_20260614T023057,mpc-1526-17-lambda-0.284,0.2836184273479177,0.20628618534431822,True,10.204421997070312,66.33134460449219,10.392462730407715,55.938880920410156,56.126922607421875
29,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-27_20260613T233717,mpc-2218-24-lambda-0.032,0.03199205446697091,0.6780908896558392,True,23.236576080322266,67.55616760253906,16.79046630859375,50.76570129394531,44.3195915222168
30,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-265_20260614T211652,mpc-1624-19-lambda-0.731,0.7312777605906343,0.1101355516184352,True,5.564927101135254,67.62721252441406,8.679035186767578,58.948177337646484,62.062286376953125
31,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-7_20260614T015328,mpc-143-2-lambda-0.715,0.7151377292343035,0.41867734826580133,True,31.796672821044922,68.0313491821289,38.958412170410156,29.07293701171875,36.234676361083984
32,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-449_20260614T025217,mpc-1399-14-lambda-0.457,0.45737897156641416,0.3902758917414795,True,25.248920440673828,68.1191177368164,27.297636032104492,40.82147979736328,42.87019729614258
33,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-265_20260614T211652,mpc-1594-18-lambda-0.941,0.9410362618461138,0.15158931095709322,False,13.897583961486816,69.17327880859375,14.062094688415527,55.111183166503906,55.27569580078125
34,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-301_20260614T212132,mpc-2788-30-lambda-0.219,0.21886345032704382,0.3818835403503519,True,17.708370208740234,69.2957763671875,16.252639770507812,53.04313659667969,51.587406158447266
35,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-26_20260613T233709,mpc-1478-16-lambda-0.813,0.8129780956454954,0.16021940308191857,False,59.66644287109375,70.23040771484375,13.742162704467773,56.488243103027344,10.56396484375
36,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-447_20260614T025152,mpc-932-9-lambda-0.231,0.23135876444911996,0.5609146391811991,True,29.645463943481445,70.5137939453125,27.52165985107422,42.99213409423828,40.86833190917969
37,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-116_20260614T205651,mpc-559-4-lambda-0.198,0.19806922104430735,0.45537859972671973,True,20.86733627319336,70.60002136230469,19.108068466186523,51.49195098876953,49.73268508911133
38,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-196_20260614T210738,mpc-119-1-lambda-0.051,0.051480258137481215,0.6692184597363665,True,24.167482376098633,70.76763153076172,17.97883415222168,52.788795471191406,46.60015106201172
39,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-318_20260614T212339,mpc-1195-12-lambda-0.017,0.01740959498959583,0.21881065485852144,False,78.04361724853516,70.86691284179688,5.780193328857422,65.08671569824219,-7.176704406738281
40,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-275_20260614T211801,mpc-1465-15-lambda-0.979,0.9788509703039878,0.1286868767808768,True,7.142910003662109,70.8687744140625,12.788915634155273,58.079856872558594,63.72586441040039
41,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-288_20260614T023010,mpc-2597-25-lambda-0.308,0.30790854107590115,0.5266068274736776,True,31.197786331176758,71.01197814941406,30.24106216430664,40.77091598510742,39.81419372558594
42,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-116_20260614T020814,mpc-819-8-lambda-0.141,0.14080145389974474,0.07639280132131429,True,3.194758415222168,71.32820129394531,2.7122488021850586,68.61595153808594,68.1334457397461
43,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-8_20260614T204142,mpc-793-8-lambda-0.408,0.408459360534567,0.11128226895344871,False,36.165313720703125,72.21172332763672,6.1676435470581055,66.04408264160156,36.046409606933594
44,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-296_20260614T212048,mpc-2004-21-lambda-0.92,0.9195567594500511,0.33608491649484507,True,27.095247268676758,72.38656616210938,36.67129898071289,35.715267181396484,45.29132080078125
45,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-42_20260613T233930,mpc-1600-17-lambda-0.374,0.3740169396280807,0.5214441240711071,True,32.5672607421875,72.62161254882812,33.34077072143555,39.28084182739258,40.054351806640625
46,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-284_20260614T211856,mpc-0-0-lambda-0.048,0.048189619900423177,0.49368151637358576,False,193.79774475097656,73.42243194580078,13.089120864868164,60.33331298828125,-120.37531280517578
47,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-248_20260614T211446,mpc-610-8-lambda-0.094,0.09408015357570147,0.6154346228325001,True,26.26609230041504,73.48204040527344,20.80508041381836,52.67695999145508,47.21595001220703
48,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-140_20260614T021100,mpc-1686-21-lambda-0.117,0.11729649882358877,0.3844470848201037,False,43.31720733642578,73.56234741210938,13.168148040771484,60.39419937133789,30.245140075683594
49,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-8_20260614T204142,mpc-815-9-lambda-0.15,0.1497658696283576,0.6438787597272494,True,30.376794815063477,74.00003051757812,26.21217918395996,47.78784942626953,43.62323760986328
50,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-406_20260614T024600,mpc-637-5-lambda-0.776,0.7755023730427968,0.37434077600068105,True,29.58850860595703,74.98553466796875,36.80547332763672,38.18006134033203,45.39702606201172
51,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-137_20260614T205958,mpc-1639-14-lambda-0.266,0.26616748101311993,0.42545980251346965,True,21.634159088134766,75.48896026611328,20.70380973815918,54.78514862060547,53.854801177978516
52,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-279_20260614T022857,mpc-154-1-lambda-0.848,0.8477340787619216,0.06020852728821611,False,59.58769989013672,75.67469024658203,5.358851909637451,70.31584167480469,16.086990356445312
53,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-45_20260613T233949,mpc-98-1-lambda-0.178,0.1778430866026995,0.5711459121432586,True,26.701675415039062,75.87650299072266,23.355154037475586,52.52134704589844,49.174827575683594
54,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-467_20260614T025519,mpc-1624-18-lambda-0.62,0.6201342646464149,0.01710865118313245,False,45.894012451171875,75.88855743408203,2.1628453731536865,73.72571563720703,29.994544982910156
55,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-49_20260614T204733,mpc-1544-13-lambda-0.157,0.157126950690976,0.4758241045071273,False,180.87339782714844,75.927001953125,19.014144897460938,56.91285705566406,-104.94639587402344
56,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-467_20260614T025519,mpc-1648-20-lambda-0.397,0.3971694347763326,0.5618883811123156,True,38.7974853515625,76.0199966430664,38.79522705078125,37.224769592285156,37.222511291503906
57,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-116_20260614T020814,mpc-752-7-lambda-0.471,0.4713113336597884,0.33484818504039193,False,21.866296768188477,76.29412078857422,21.826351165771484,54.467769622802734,54.427825927734375
58,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-32_20260613T233806,mpc-1936-18-lambda-0.063,0.06302276282803668,0.05377972392675069,False,49.31898880004883,76.50260162353516,2.5131304264068604,73.98947143554688,27.183612823486328
59,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-201_20260614T210809,mpc-1288-14-lambda-0.784,0.7837763029123922,0.020330078707826882,True,1.8898199796676636,76.54840850830078,2.4475460052490234,74.10086059570312,74.6585922241211
60,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-366_20260614T024007,mpc-1600-15-lambda-0.068,0.06795565145525799,0.12782489858308707,False,164.2627410888672,76.92543029785156,4.428082466125488,72.49734497070312,-87.33731079101562
61,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-148_20260614T021217,mpc-2083-16-lambda-0.989,0.9894497657273221,0.2954706897532366,True,21.752283096313477,77.81179809570312,31.89142608642578,45.920372009277344,56.05951690673828
62,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-267_20260614T022730,mpc-372-4-lambda-0.798,0.7981105906025069,0.3817489211251126,True,30.846282958984375,78.32364654541016,38.850502014160156,39.47314453125,47.47736358642578
63,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-305_20260614T212202,mpc-675-6-lambda-0.326,0.3255312616025172,0.3155752477794641,False,30.044389724731445,78.44099426269531,15.82542896270752,62.61556625366211,48.3966064453125
64,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-216_20260614T022047,mpc-659-6-lambda-0.039,0.038756320903729116,0.17522708455076344,False,149.71316528320312,78.98414611816406,5.066104888916016,73.91804504394531,-70.72901916503906
65,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-37_20260613T233900,mpc-183-1-lambda-0.921,0.9212394702621709,0.4036171954279435,True,34.38844299316406,78.99130249023438,45.06705856323242,33.92424392700195,44.60285949707031
66,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-447_20260614T025152,mpc-910-8-lambda-0.251,0.2505746674372614,0.10803454194409749,False,34.76504135131836,79.32208251953125,5.128537654876709,74.19354248046875,44.55704116821289
67,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-214_20260614T022034,mpc-254-2-lambda-0.234,0.2344712363478652,0.6788526235628491,True,38.31739807128906,79.49851989746094,34.876914978027344,44.621604919433594,41.181121826171875
68,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-183_20260614T021655,mpc-1951-19-lambda-0.336,0.3357536111202728,0.6373419746469506,True,40.93748474121094,79.56739044189453,39.46176528930664,40.10562515258789,38.629905700683594
69,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-2_20260614T015300,mpc-147-2-lambda-0.547,0.5467761216263718,0.2780388857444099,False,61.587677001953125,79.66448211669922,19.036527633666992,60.627952575683594,18.076805114746094
70,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-193_20260614T021758,mpc-1837-16-lambda-0.585,0.5850602181425673,0.5661981704914206,True,47.808448791503906,79.68487548828125,51.24723815917969,28.437637329101562,31.876426696777344
71,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-453_20260614T025300,mpc-1603-16-lambda-0.959,0.9585781707524755,0.013623275471638795,False,20.983383178710938,79.94819641113281,1.6895473003387451,78.25865173339844,58.964813232421875
72,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-348_20260614T023808,mpc-748-5-lambda-0.087,0.08689049975893502,0.7068742390132053,True,29.78653907775879,80.0853271484375,23.107284545898438,56.97804260253906,50.298789978027344
73,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-36_20260614T204553,mpc-359-6-lambda-0.654,0.6538560125347737,0.4150263396003664,True,31.57765769958496,80.37437438964844,36.80133819580078,43.573036193847656,48.796714782714844
74,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-286_20260614T022956,mpc-382-5-lambda-0.185,0.18543736133626482,0.5792448320657062,True,31.21986198425293,80.74321746826172,26.939733505249023,53.80348205566406,49.523353576660156
75,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-93_20260614T205338,mpc-1164-13-lambda-0.099,0.09879355638235351,0.09421070185880497,False,25.294160842895508,80.8702392578125,3.3456826210021973,77.5245590209961,55.576080322265625
76,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-2_20260614T015300,mpc-203-3-lambda-0.51,0.5101402816233531,0.5819935658348115,True,46.359588623046875,80.94476318359375,48.28398895263672,32.66077423095703,34.585174560546875
77,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-296_20260614T212048,mpc-1985-20-lambda-0.275,0.27486948731937016,0.09598697103623263,False,31.34284019470215,81.05742645263672,4.580542087554932,76.47688293457031,49.71458435058594
78,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-193_20260614T210711,mpc-2366-25-lambda-0.105,0.10480231267842212,0.63993275206387,True,27.216941833496094,81.0770492553711,21.953290939331055,59.123756408691406,53.860107421875
79,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-326_20260614T023545,mpc-174-2-lambda-0.298,0.2980707424643764,0.6835547243439232,True,42.144954681396484,81.24212646484375,39.86506652832031,41.37705993652344,39.097171783447266
80,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-339_20260614T023659,mpc-446-4-lambda-0.078,0.07833516737724526,0.7604378045797096,True,33.3353385925293,81.35590362548828,25.46828269958496,55.88761901855469,48.020565032958984
81,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-324_20260614T212424,mpc-1809-18-lambda-0.775,0.77496662672499,0.026140504075081235,False,104.40428161621094,81.37071990966797,2.3172168731689453,79.05350494384766,-23.03356170654297
82,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-138_20260614T210009,mpc-1438-16-lambda-0.447,0.4472575130755146,0.0885451616678195,False,167.6829376220703,81.81947326660156,5.276752471923828,76.542724609375,-85.86346435546875
83,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-34_20260614T204540,mpc-693-9-lambda-0.447,0.4473329085840083,0.4203406802079641,True,27.040945053100586,82.14774322509766,28.97947883605957,53.16826629638672,55.10679626464844
84,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-160_20260614T210323,mpc-1338-14-lambda-0.564,0.5638399849132871,0.4993895184081913,True,39.86951446533203,82.59142303466797,42.73899841308594,39.85242462158203,42.72190856933594
85,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-138_20260614T210009,mpc-1418-15-lambda-0.316,0.31627057981151774,0.10060147407633613,False,172.3218994140625,82.74993896484375,4.82461404800415,77.92532348632812,-89.57196044921875
86,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-138_20260614T210009,mpc-1362-14-lambda-0.409,0.4093206894860731,0.27686493547730423,False,193.8315887451172,82.75975036621094,16.612804412841797,66.14694213867188,-111.07183837890625
87,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-266_20260614T022715,mpc-2717-32-lambda-0.649,0.649145167409293,0.5722163759674935,True,50.30224609375,82.79523468017578,55.18098068237305,27.614253997802734,32.49298858642578
88,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-365_20260614T024001,mpc-807-8-lambda-0.52,0.5200173258853624,0.021696841132185847,False,100.54856872558594,83.3162612915039,2.240057945251465,81.07620239257812,-17.23230743408203
89,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-77_20260614T020235,mpc-1783-13-lambda-0.26,0.259851667286212,0.5049381547843877,True,27.085649490356445,83.63739776611328,25.28571128845215,58.3516845703125,56.55175018310547
90,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-239_20260614T022324,mpc-1499-15-lambda-0.207,0.20682198291444245,0.7462360028220583,True,41.47035598754883,83.68489837646484,36.949493408203125,46.73540496826172,42.214542388916016
91,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-26_20260613T233709,mpc-1510-17-lambda-0.147,0.14717410164131256,0.04851079079755339,False,50.842918395996094,83.71392822265625,2.148409605026245,81.56552124023438,32.871009826660156
92,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-138_20260614T210009,mpc-1456-17-lambda-0.815,0.815282231005861,0.35957993499936225,False,163.31787109375,83.78800964355469,36.26026916503906,47.527740478515625,-79.52986145019531
93,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-447_20260614T025152,mpc-839-7-lambda-0.669,0.6690386173451304,0.354042155704669,False,61.58428955078125,83.80384826660156,31.86904525756836,51.9348030090332,22.219558715820312
94,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-180_20260614T210545,mpc-836-9-lambda-0.091,0.09096558380592157,0.6013106098570303,True,24.90009117126465,83.98960876464844,19.712825775146484,64.27677917480469,59.089515686035156
95,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-46_20260614T015831,mpc-2313-23-lambda-0.077,0.07662158099737151,0.6026847448992767,True,23.384737014770508,84.07994842529297,18.23902702331543,65.8409194946289,60.695213317871094
96,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-489_20260614T025823,mpc-2476-23-lambda-0.177,0.17724057652717312,0.2007122687601943,False,105.15198516845703,84.18960571289062,8.421102523803711,75.76850128173828,-20.962379455566406
97,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-52_20260613T234101,mpc-1446-11-lambda-0.032,0.03217433152615516,0.8351951990166814,False,116.49173736572266,84.43343353271484,21.4880428314209,62.94538879394531,-32.05830383300781
98,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-90_20260614T020433,mpc-1236-13-lambda-0.584,0.5842887490128058,0.48284226017534276,True,35.927738189697266,84.88299560546875,40.251834869384766,44.631160736083984,48.955257415771484
99,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-143_20260614T021119,mpc-1394-13-lambda-0.269,0.26867282341588083,0.2907888109556364,False,58.61151885986328,85.1831283569336,13.490355491638184,71.6927719116211,26.571609497070312
100,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-453_20260614T025300,mpc-1277-13-lambda-0.099,0.0994249069728101,0.8328019077208607,False,137.4713592529297,85.25636291503906,30.34363555908203,54.91272735595703,-52.214996337890625
